question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
In which year did 38th Artios Awards take place?,2023,8.404992,12.272795,-0.994024,40.265259,-20.395563,-4.100517,131.672699
In which year did German public transport strike was a nationwide problem take place?,2023,10.895445,9.547476,0.758385,65.041840,-45.735962,-0.311106,121.306168
In which year did 100th Annual U-17 Africa Cup of Nations take place?,2023,7.748840,12.706357,0.810662,37.407135,-17.804022,-2.894941,135.446381
In which year did A motion of no confidence in the Spanish take place?,2023,9.627865,10.441938,-0.206123,54.899822,-37.283875,-3.208102,133.915649
In which year did 2023 Summer Metro Manila Film Festival is an take place?,2023,6.502160,14.320593,-0.158751,68.036697,-47.047974,-4.343699,126.771599
In which year did 16th Congress of the Popular Front for the take place?,2023,9.803217,10.597109,-0.454532,42.005501,-25.510483,-1.584101,132.597534
In which year did 28th Edition of Star Awards 2023 take place?,2023,7.398474,13.335843,-1.083802,59.217934,-43.010792,-1.133097,132.866241
In which year did A series of changes to the judicial system take place?,2023,10.179935,10.089237,0.255616,49.735809,-33.873436,-2.842676,140.131546
In which year did LA Lakers beat NY Yankees in finals take place?,2023,9.171119,11.122492,-1.374642,34.572075,-20.504065,0.512429,141.995148
In which year did Stanley Cup playoffs between NewYork and CA playoff take place?,2023,10.196928,10.136278,-1.475977,59.626263,-43.856907,-1.434351,137.782898
In which year did Lucha Libre World Cup was a professional wrestling take place?,2023,9.974047,10.227003,-0.325967,6.633235,6.284591,3.899137,146.062561
"In which year did Protests at several locations in Ireland started, take place?",2022,10.216935,10.075634,0.767584,76.775429,-58.320301,-1.357733,122.429482
In which year did Reddings was an American funk take place?,1963,8.768267,11.901435,-0.631014,54.399002,-37.465637,-3.363607,131.523788
In which year did Action Plan against Disinformation take place?,2022,7.464262,13.432659,-0.172682,46.958126,-31.894711,0.333509,139.921967
In which year did From January 28 to February 4 game nights at Mexico City take place?,2023,10.166245,10.650658,-1.298998,65.024918,-48.231297,-2.101507,132.130096
In which year did Puteri Indonesia 2023 take place?,2023,8.218349,12.689184,-0.853769,35.800385,-20.711931,-5.440854,140.148422
In which year did 7th Crunchyroll Anime Awards was held on March take place?,2023,8.272485,12.435275,-2.372713,32.491276,-18.126497,1.356906,140.460052
In which year did following are the appointments to various Canadian Honours take place?,2023,10.103375,9.800989,0.015659,61.934681,-45.757858,-2.108575,137.014420
In which year did An ongoing refugee crisis began in Europe in take place?,2022,9.449304,10.865648,-0.471023,61.941139,-46.392303,-1.445453,134.625153
In which year did Tropical Cyclone Cheneso a strong tropical cyclone take place?,2023,9.114141,11.221275,0.050702,31.031933,-18.510199,0.355609,148.491943
In which year did Triplemanía XXXI is an ongoing three-day professional wrestling take place?,2023,8.969543,11.499467,-1.176398,46.691631,-32.637390,-1.065234,140.041641
In which year did 2023 Nigerian currency crisis was precipitated by a take place?,2023,6.670900,13.989878,-0.926719,37.322296,-23.547634,0.336623,140.192795
In which year did Viscount Knollys take place?,1911,10.797791,9.604658,-0.862744,30.067949,-15.574846,2.463849,141.058472
In which year did murder of Jacqueline Montgomery take place?,1975,11.056859,8.558351,0.595512,38.603035,-23.284061,-1.385422,139.850555
In which year did 20th Korean Music Awards was held in Seoul take place?,2023,8.747778,10.939132,-1.213862,44.280102,-29.536402,0.532054,141.337860
In which year did United Nations High Seas Treaty is an instrument take place?,2023,7.856148,12.618477,-0.204562,14.117085,-3.022145,-1.976447,129.423630
In which year did Parliamentary elections were held in Estonia on 5 take place?,2023,9.971302,10.579945,-0.267969,58.766731,-43.099812,0.285689,135.406403
In which year did 2023 Princess Auto Players' Championship was held take place?,2023,6.475975,14.000432,-1.485976,32.222996,-16.563944,-0.602116,143.514984
In which year did Fit for 55 is a package by Germany take place?,2030,13.010300,8.463212,-0.819423,58.587624,-39.787033,2.124521,119.709579
In which year did mark as arrival of Extra Ordinary Act take place?,2023,9.957621,10.533154,-0.618660,38.173168,-24.854759,-1.392379,144.867523
In which year did the Grievance National Act take place?,2023,8.945529,11.275671,-0.148554,72.684769,-55.426308,-1.150834,129.162033
In which year did San Miguel Corporation take place?,2023,9.586559,11.126104,-1.331948,59.318111,-41.916981,-3.100414,127.198608
In which year did Wrestle Kingdom 17 was a two-day professional wrestling take place?,2023,9.006285,11.190933,-0.690325,42.883949,-28.882875,-0.805804,140.637207
In which year did APRA Music Awards at Uganda take place?,2023,8.764070,12.094709,-1.073184,8.656510,6.004757,3.380483,143.200302
In which year did A hybrid solar eclipse occurred on Thursday take place?,2023,8.660723,11.393690,-0.197905,67.650459,-48.242947,-0.481498,120.155952
In which year did General elections were held in Antigua and Barbuda take place?,2023,9.222898,11.485468,-0.070937,52.651146,-38.194080,-1.308630,138.891144
In which year did Uganda Ebola outbreak was an outbreak of take place?,2022,8.869882,11.221295,-0.612682,49.072922,-34.215851,-0.202198,139.167175
In which year did Covid 40 take place?,2040,14.217449,6.381526,-1.264383,37.088387,-24.275476,2.074660,141.827744
In which year did 29th Annual Screen Actors Guild Awards take place?,2022,8.175932,12.208635,-0.987299,42.484894,-22.613407,-2.929610,131.754654
In which year did the Homosexual Marraige act abolishment take place?,2023,10.422968,9.871381,-0.589616,66.345055,-46.821968,-5.077504,123.454727
In which year did 38th Film Independent Spirit Awards take place?,2022,8.200750,12.452991,-0.636210,0.678923,13.519588,4.396336,149.160858
In which year did 54th NAACP Image Awards take place?,2022,7.910267,12.476124,-0.895169,30.083670,-15.995034,2.095560,143.345825
In which year did Team Jorge is the name given to a military service take place?,2023,9.869915,10.671722,0.599146,52.196915,-38.165844,-2.175883,137.108688
In which year did Severe Tropical Cyclone Gabrielle was a severe tropical take place?,2023,8.149672,12.227097,-0.067440,25.074190,-11.876624,0.641504,148.685974
In which year did 76th British Academy Film Awards take place?,2023,8.009523,12.540297,-0.225253,55.857044,-35.155178,-5.054137,125.093742
In which year did 2023 International Conference on Climate Resilient Pakistan take place?,2023,6.729816,14.248238,-0.773865,33.428703,-17.456858,-2.207796,140.443970
In which year did During the 2023 Sudan conflict the outbreak of take place?,2023,7.893346,12.573128,-0.785297,33.541195,-20.623232,0.118400,142.751785
In which year did Cyclones Judy and Kevin were a pair take place?,2023,9.291092,11.021514,-0.254600,32.434811,-18.809164,-3.250942,148.145126
In which year did Swedish anti-terrorism bill take place?,2023,8.541835,11.578361,-0.277645,12.935277,-0.516311,-1.392132,148.195541
In which year did 2023 Berlin repeat state election was held on take place?,2023,7.058494,13.866881,-0.430687,33.255096,-19.005344,-0.608763,142.502502
In which year did 65th Annual Grammy Awards ceremony was a music take place?,2023,9.168452,10.919932,-1.620045,48.328556,-31.690977,-1.247884,136.832733
In which year did Brit Awards 2023 take place?,2023,8.758776,12.302279,0.228916,18.406635,-4.616268,0.254830,140.201950
In which year did Miss Belgium 2023 was the 55th edition of take place?,2023,8.256264,12.873274,-0.513192,49.453888,-33.642090,-1.254526,137.044785
In which year did 2023 France–China summit was a three-day state visit take place?,2023,7.553537,12.741339,-0.152275,50.419861,-33.906506,0.002471,137.160309
In which year did Global Pact for the Environment project was launched take place?,2017,7.517467,13.117161,-0.572727,21.424656,-8.634452,-0.163923,145.781372
In which year did 2023 Rebellion was a professional wrestling pay-per-view take place?,2023,6.971457,14.077197,-1.551775,24.886095,-11.057194,-0.768787,141.948563
In which year did Anti-Homosexuality Bill take place?,2023,9.220791,11.175790,-0.108293,63.115398,-45.580658,-3.070064,130.511307
In which year did Geostationary Defense and Strategic Communications Satellite 2 or take place?,2019,8.697779,11.759675,-1.341041,40.219696,-26.077410,-0.658991,138.837128
In which year did Good News International Ministries take place?,2022,10.696232,10.429203,-0.159615,26.526773,-11.468897,-0.077512,142.278427
In which year did A series of civil unrest incidents began in take place?,2023,9.638281,10.422808,-0.205304,19.718609,-8.127382,-3.149025,129.757202
In which year did National Power squad challenge on April 26 take place?,2023,9.467047,10.517645,0.555183,43.681572,-25.182693,-1.557268,130.784973
In which year did the Jubilee Golden Globe awards take place?,2022,8.563622,11.962403,-0.509950,53.477127,-32.642666,-3.404389,125.482780
