question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
What was the largest contiguous empire in history?,Mongol Empire,9.894642,11.035133,2.491418,22.335340,-8.991470,3.852512,144.678314
Which of the following landmarks is located in Jordan?,Petra,13.164055,6.476839,0.496297,35.190800,-19.512566,-3.463404,141.603546
In what year did India gain its independence from Britain?,1947,8.919722,11.163507,1.272014,48.823418,-33.063313,1.193740,139.754028
What was the code name for the Allied invasion of Normandy in June 1944?,Operation Overlord,10.420456,9.586169,0.679022,80.508018,-56.362816,0.768037,119.695229
What ship famously sank on its maiden voyage in April 1912?,RMS Titanic,10.655670,9.530268,2.887546,33.267258,-18.676014,2.351425,141.275589
"Which country did Iraq invade in 1990, leading to the Gulf War?",Kuwait,8.483184,11.332715,1.878060,17.010386,-2.360658,-0.403064,140.290909
What historical event is known for the extensive witch trials in Massachusetts?,The Salem Witch Trials,6.128303,13.769186,2.157185,17.352026,-4.901035,-0.063512,148.046509
Who was the first president of the United States?,George Washington,8.384594,12.108250,1.641101,18.093828,-4.625722,7.364702,147.769363
Which world event is marked by the storming of the Bastille in 1789?,The French Revolution,5.905691,12.860293,1.286613,43.308964,-18.962168,-4.797878,142.041901
Who was the famous leader of the Soviet Union during World War II?,Joseph Stalin,10.410249,9.434443,1.029006,41.966251,-28.162884,1.758898,140.421951
"What wall officially came down in 1989, symbolizing the end of the Cold War?",The Berlin Wall,5.735336,14.594913,1.886348,23.383173,-10.709082,-0.040321,145.386169
Which country was the first to use paper money?,China,8.711933,11.360394,1.728412,21.389820,-8.518007,-2.639093,143.903046
Who was the first person to circumnavigate the globe?,Ferdinand Magellan,10.726834,9.610543,2.855988,18.652330,-4.419794,3.272510,144.977173
Where was the ancient Library of Alexandria located?,Alexandria,9.364460,11.614902,2.372041,29.149178,-14.676847,0.864722,145.192474
Who was the South African president who ended apartheid?,F. W. de Klerk,10.121547,9.904857,2.433347,20.415737,-7.730332,-0.288453,144.713654
What is the name of the first human spaceflight program by the United States?,Mercury,11.331967,8.939150,1.279790,25.140671,-9.216778,4.947729,142.525497
In which year was the first modern Olympic Games held?,1896,10.472681,9.771986,0.975842,36.369446,-21.364399,-0.326901,143.508255
What was the name of the first programmable computer invented by Konrad Zuse?,Z3,7.391762,12.593686,1.767719,16.233984,-3.551155,-0.735494,146.897507
What was the main Allied beachhead in southern France during World War II?,Anzio,10.461095,9.413000,0.823335,23.375154,-9.445759,0.742556,144.566269
Who wrote the influential communist manifesto?,Karl Marx,8.983362,10.367649,0.350895,54.826595,-36.087761,-1.265780,123.753250
