question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
In which city was John F. Kennedy assassinated?,New York City,9.039104,-7.096631,1.930462,29.459702,-32.404732,-1.025087,154.260147
Which country first sent an object into space?,United States,12.648926,-10.050611,0.537874,18.177294,-17.923233,-0.377288,141.882065
In which year was the first iPhone released?,2005,10.637066,-9.800716,0.397991,10.212173,-6.238842,0.480035,137.327271
Who was the first female Prime Minister of the United Kingdom?,Theresa May,7.072637,-4.345465,3.180279,182.515503,-121.255875,-0.484077,95.855942
Which country was formerly known as Persia?,Iraq,11.970999,-9.883726,0.996739,55.017033,-52.774071,0.322555,144.690582
Which event is commonly acknowledged as the start of the French Revolution?,Execution of Louis XVI,15.331338,-12.055983,1.562575,74.827370,-72.337814,-0.508249,144.175903
What was the first country to grant women the right to vote?,United States,13.675784,-10.373484,2.664102,52.087830,-53.931622,-2.969045,142.631592
Who was the principal author of the Declaration of Independence?,George Washington,10.267068,-8.413702,1.567704,33.176395,-33.199646,0.055481,145.426575
What year did the Spanish Armada attempt to invade England?,1603,9.677756,-8.407639,1.358223,15.533850,-13.723843,-0.624608,144.025177
Where was the first successful airplane flight conducted by the Wright brothers?,"Dayton, Ohio",12.519032,-10.138367,1.493837,26.631546,-31.228003,1.255820,153.818115
Which ancient civilization built the Machu Picchu complex?,The Aztecs,6.387256,-4.086178,0.105956,63.972359,-55.501484,-0.773370,134.931335
What year was the United Nations established?,1918,7.825010,-6.888395,0.762805,57.613476,-48.932899,-0.424430,133.838577
Who was the first Emperor of Rome?,Julius Caesar,10.915882,-8.438816,1.103655,45.597309,-47.733459,0.891883,148.318802
Who is known for developing the theory of relativity?,Isaac Newton,10.364349,-7.971996,1.096746,75.591934,-74.209023,0.632533,137.481583
"What was the name of the first artificial Earth satellite, launched by the Soviet Union in 1957?",Vostok 1,9.794284,-6.102062,0.139446,26.589785,-27.109488,-0.373520,146.140335
"In which year did the fall of the Soviet Union occur, marking the end of the Cold War?",1989,11.614042,-9.279613,1.172554,60.720173,-51.688183,-0.114943,136.502029
Who was the British prime minister at the start of World War II?,Winston Churchill,9.536158,-6.000912,2.448451,70.684570,-72.491997,-2.163068,135.846741
Where did the ancient Olympic Games originate?,"Rome, Italy",10.559634,-8.492929,1.680762,57.599442,-52.118523,-2.053780,139.378784
Which U.S. President signed the Emancipation Proclamation?,George Washington,11.109920,-9.452617,1.985361,19.435419,-18.859949,-0.383063,144.988220
What was the largest contiguous empire in history?,Roman Empire,12.252022,-8.488705,0.992509,58.482635,-59.641602,0.706297,144.539810
Which of the following landmarks is located in Jordan?,Machu Picchu,8.623453,-6.570719,0.489958,45.108551,-40.016903,-2.492714,141.182159
In what year did India gain its independence from Britain?,1945,13.862913,-12.246680,1.143252,44.010128,-49.821404,1.072534,146.677155
What was the code name for the Allied invasion of Normandy in June 1944?,Operation Barbarossa,7.885624,-4.476206,0.498834,37.072754,-43.665565,-0.865946,152.975037
What ship famously sank on its maiden voyage in April 1912?,HMS Beagle,10.566724,-6.010692,0.818488,42.189560,-44.074795,-0.724925,150.531097
"Which country did Iraq invade in 1990, leading to the Gulf War?",Iran,10.131486,-8.123926,0.709918,31.767061,-35.772987,-2.080287,148.681244
What historical event is known for the extensive witch trials in Massachusetts?,The Boston Tea Party,6.073424,-3.505508,2.666758,67.438530,-62.827396,-4.128425,134.644852
Who was the first president of the United States?,Thomas Jefferson,9.587402,-7.154786,1.618424,45.367981,-51.885521,-0.405377,143.672531
Which world event is marked by the storming of the Bastille in 1789?,The Hundred Years' War,7.130505,-3.953477,1.109453,52.999840,-54.700886,-0.616117,138.419525
Who was the famous leader of the Soviet Union during World War II?,Leon Trotsky,11.576632,-7.855005,0.682233,99.628044,-87.532555,-3.273587,123.424828
"What wall officially came down in 1989, symbolizing the end of the Cold War?",The Great Wall of China,7.030222,-4.028378,0.158020,31.628086,-33.438099,-1.077155,149.319962
Which country was the first to use paper money?,India,11.357519,-9.621404,1.961062,26.067417,-30.053089,1.469110,148.682526
Who was the first person to circumnavigate the globe?,Christopher Columbus,13.300787,-9.784575,1.083067,22.137276,-22.886639,0.272487,146.026749
Where was the ancient Library of Alexandria located?,Rome,9.527504,-8.266569,1.389661,41.923695,-44.266708,-2.011373,145.715134
Who was the South African president who ended apartheid?,Nelson Mandela,9.636332,-6.611403,2.052829,69.170654,-64.221321,-0.656753,137.192963
What is the name of the first human spaceflight program by the United States?,Gemini,9.765120,-8.074453,1.109975,28.907745,-33.346886,-1.862366,147.440933
In which year was the first modern Olympic Games held?,1900,9.856205,-8.531773,2.673582,12.045550,-7.103129,1.009332,135.370117
What was the name of the first programmable computer invented by Konrad Zuse?,ENIAC,13.040925,-10.929366,0.733645,30.892643,-35.286587,-1.567787,149.659775
What was the main Allied beachhead in southern France during World War II?,Omaha,11.852788,-9.286608,0.602300,107.142105,-92.947235,-1.525152,119.879326
Who wrote the influential communist manifesto?,Vladimir Lenin,10.039192,-6.438032,1.207815,74.289474,-60.766151,0.195630,138.397980
