question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
In what city did the Chernobyl nuclear disaster occur?,Pripyat,9.685038,-8.107042,-2.621851,65.098167,-55.540684,1.596238,137.168182
Where did the Titanic depart from on its maiden voyage?,Southampton,12.570144,-9.906095,-1.873293,28.953362,-35.484173,2.553049,153.326706
"Which city was divided by a wall, separating East from West, during the Cold War?",Berlin,10.465298,-6.506557,-2.789647,21.593273,-20.873983,2.974000,142.664948
Who was the first person to set foot on the Moon?,Neil Armstrong,11.079253,-8.101019,-0.255602,41.522560,-50.796375,0.153313,150.233978
What was the main cause of World War I?,Assassination of Archduke Franz Ferdinand,12.995534,-9.974643,-1.602378,58.672810,-61.455135,4.302438,143.013580
What year did the Berlin Wall fall?,1989,10.786679,-9.015511,-1.897104,14.733964,-13.596929,2.535874,145.031174
Which empire built the Taj Mahal?,Mughal Empire,8.852280,-6.271528,-2.378738,41.035408,-42.668213,2.449687,145.959442
Where was Nelson Mandela imprisoned for 18 of his 27 years in jail?,Robben Island,13.028388,-11.147435,-3.110214,18.843712,-19.089884,2.409094,148.178925
Who was the leader of the Soviet Union during the Cuban Missile Crisis?,Nikita Khrushchev,11.997868,-8.994866,-0.275174,46.639851,-48.187271,0.324747,146.772263
In what year did the Titanic sink?,1912,8.025299,-6.323129,-1.136350,10.954408,-9.409045,2.200827,146.817230
"What ancient structure is located in Giza, Egypt?",The Great Pyramids,6.158879,-3.660428,-2.027891,70.274963,-56.479214,2.215114,136.069519
Who painted the ceiling of the Sistine Chapel?,Michelangelo,9.966593,-7.862593,-0.467340,33.124760,-41.531452,0.228654,152.016617
What year did the United Kingdom vote to leave the European Union?,2016,10.998946,-9.592820,-2.527795,22.980740,-26.734932,1.117893,155.536057
Who was the first woman to fly solo across the Atlantic Ocean?,Amelia Earhart,13.254558,-8.818045,-1.264050,6.942394,-13.778078,1.669294,174.681702
In which city was John F. Kennedy assassinated?,Dallas,11.772380,-9.829906,-2.990889,43.916840,-44.428974,1.190210,146.778809
Which country first sent an object into space?,Soviet Union,12.432302,-9.833988,-1.735210,39.418415,-43.140888,2.085532,150.084305
In which year was the first iPhone released?,2007,8.868002,-8.031651,-3.236259,11.999537,-8.690846,2.599487,138.474289
Who was the first female Prime Minister of the United Kingdom?,Margaret Thatcher,9.373849,-6.646677,-0.771640,31.169918,-40.736553,0.636359,153.378677
Which country was formerly known as Persia?,Iran,8.307068,-6.219795,-3.369910,88.685928,-72.966675,1.097050,132.345108
Which event is commonly acknowledged as the start of the French Revolution?,Storming of the Bastille,16.027624,-12.752268,-1.370281,64.837669,-67.252472,1.709910,139.735626
What was the first country to grant women the right to vote?,New Zealand,11.833440,-8.531139,-2.742052,53.284325,-51.104877,2.104589,144.980057
Who was the principal author of the Declaration of Independence?,Thomas Jefferson,8.013081,-6.159715,-1.169071,15.207704,-12.751337,4.079885,144.244110
What year did the Spanish Armada attempt to invade England?,1588,9.118101,-7.847983,-1.995338,17.324402,-13.399796,3.286719,139.771149
Where was the first successful airplane flight conducted by the Wright brothers?,"Kitty Hawk, North Carolina",10.655166,-8.274500,-2.612013,27.064564,-27.831074,3.243783,148.479218
Which ancient civilization built the Machu Picchu complex?,The Incas,6.387256,-4.086178,-2.601805,63.972359,-55.501484,2.308692,134.931335
What year was the United Nations established?,1945,12.760542,-11.823927,-2.827929,64.914948,-59.937206,0.616168,132.496872
Who was the first Emperor of Rome?,Augustus,11.129669,-8.652603,-1.021728,53.908192,-53.239689,-0.596652,146.813049
Who is known for developing the theory of relativity?,Albert Einstein,8.440090,-6.047737,1.421805,69.112244,-66.549583,1.888179,134.296799
"What was the name of the first artificial Earth satellite, launched by the Soviet Union in 1957?",Sputnik 1,9.964129,-6.271907,-0.660648,20.307526,-19.081123,3.357235,143.872238
"In which year did the fall of the Soviet Union occur, marking the end of the Cold War?",1991,13.146740,-10.812311,-1.811746,43.044807,-40.021049,0.569239,145.568146
Who was the British prime minister at the start of World War II?,Neville Chamberlain,13.078588,-9.543342,-0.634615,78.106483,-80.273552,0.193100,133.405365
Where did the ancient Olympic Games originate?,"Olympia, Greece",10.173984,-8.107280,-1.446276,45.104897,-47.823700,0.046358,149.808655
Which U.S. President signed the Emancipation Proclamation?,Abraham Lincoln,9.095393,-7.438090,-3.616110,91.869705,-66.720543,1.504255,126.910622
What was the largest contiguous empire in history?,Mongol Empire,11.518593,-7.755275,-3.362479,68.993469,-67.560699,-1.381806,135.615570
Which of the following landmarks is located in Jordan?,Petra,13.118774,-11.066040,-4.308962,40.230312,-41.008907,4.562528,142.608795
In what year did India gain its independence from Britain?,1947,8.069369,-6.453137,-2.546268,14.763350,-19.599230,0.712043,153.607574
What was the code name for the Allied invasion of Normandy in June 1944?,Operation Overlord,7.885624,-4.476206,-2.835082,37.072754,-43.665565,0.239383,152.975037
What ship famously sank on its maiden voyage in April 1912?,RMS Titanic,10.899757,-6.343726,-2.161039,81.774155,-72.176346,-2.263091,140.709961
"Which country did Iraq invade in 1990, leading to the Gulf War?",Kuwait,11.552878,-9.545319,-3.562235,25.132042,-23.827478,2.908040,138.630051
What historical event is known for the extensive witch trials in Massachusetts?,The Salem Witch Trials,6.073424,-3.505508,-1.169036,67.438530,-62.827396,1.413251,134.644852
Who was the first president of the United States?,George Washington,9.997973,-7.565357,-2.112448,29.321911,-34.976341,3.065251,153.297134
Which world event is marked by the storming of the Bastille in 1789?,The French Revolution,7.130505,-3.953477,-1.838330,52.999840,-54.700886,1.833459,138.419525
Who was the famous leader of the Soviet Union during World War II?,Joseph Stalin,11.625329,-7.903702,0.219522,36.625378,-38.927746,0.612824,154.498260
"What wall officially came down in 1989, symbolizing the end of the Cold War?",The Berlin Wall,7.030222,-4.028378,-2.031359,31.628086,-33.438099,-3.473835,149.319962
Which country was the first to use paper money?,China,9.780857,-8.044742,-3.615174,29.765579,-33.925858,3.375800,150.283051
Who was the first person to circumnavigate the globe?,Ferdinand Magellan,13.914764,-10.398552,-1.186861,24.393520,-24.375252,2.769048,147.041733
Where was the ancient Library of Alexandria located?,Alexandria,10.625757,-9.364822,-2.406725,48.326077,-47.022633,0.436667,143.133011
Who was the South African president who ended apartheid?,F. W. de Klerk,10.361896,-7.336967,-1.311771,50.266930,-50.211182,1.306840,145.637741
What is the name of the first human spaceflight program by the United States?,Mercury,11.824596,-10.133930,-2.358868,29.009245,-32.425457,2.486289,154.984009
In which year was the first modern Olympic Games held?,1896,7.743781,-6.419348,-3.266529,12.694515,-9.704746,2.643990,140.074249
What was the name of the first programmable computer invented by Konrad Zuse?,Z3,6.486656,-4.375098,0.531837,16.430607,-13.944251,3.052467,138.665817
What was the main Allied beachhead in southern France during World War II?,Anzio,11.349832,-8.783651,-4.457139,25.453905,-27.040226,1.860690,149.702713
Who wrote the influential communist manifesto?,Karl Marx,11.541197,-7.940036,-0.275097,63.658257,-59.855598,0.359817,141.337616
