question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
In which year did Brazilian Anti-Corruption Act occur?,2014,16.052031,5.538775,4.997705,208.541016,-121.981750,-7.620646,242.764526
In which year did 2014 Gaza Valley airstrike occur?,2014,15.118530,5.180162,2.510980,195.325897,-109.973618,-3.523805,265.187683
In which year did Spy Booth occur?,2013,17.013498,4.170489,3.676047,236.974106,-138.703583,-8.540449,276.124054
In which year did 2014 Nuclear Security Summit occur?,2014,17.324461,5.630838,5.312771,244.641724,-147.457672,-8.855709,289.527863
In which year did 2014 Toronto Argonauts season occur?,2014,16.167274,5.548636,0.693150,224.389999,-134.261871,-12.292903,273.555908
In which year did 2013–14 North American winter occur?,2013,16.845409,4.354018,2.619321,163.842239,-101.365677,-11.649759,268.095612
In which year did it snowed on December 29 in NY occur?,2013,17.411915,2.731829,1.645724,70.375389,-48.639767,-4.989119,191.146454
In which year did 2014 unrest in Bosnia and Herzegovina occur?,2014,15.513283,5.934564,1.416373,220.656799,-128.446533,-7.260555,269.651398
In which year did World Cultural Council performed its 31st Award Ceremony on November 17 occur?,2014,16.151579,4.705939,3.152559,141.137283,-73.233391,4.886163,238.425308
In which year did American immigration crisis occur?,2014,16.596552,3.601838,2.197894,173.341736,-97.606926,-6.552919,246.785965
In which year did MS Norman Atlantic occur?,2014,16.924273,3.155594,3.383704,162.605591,-90.820999,-4.265136,277.877808
In which year did Thai political crisis occur?,2013,16.320322,3.889509,2.791136,209.248932,-118.434937,-11.672413,268.207428
In which year did Schellenberg smuggling incident occur?,2014,17.616657,3.181971,2.199538,265.645477,-160.859055,-9.572266,285.472565
In which year did UEC European Track Championships occur?,2014,15.953104,7.061902,4.506804,228.890671,-124.915100,-7.796208,270.777069
In which year did In July occur?,2014,15.431535,3.750679,1.769225,168.496796,-78.130104,2.279845,193.447891
In which year did Sundarbans oil spill occur?,2014,15.528203,4.869765,4.259546,215.724701,-119.338768,-9.567770,263.807709
In which year did Suez Canal Corridor Area Project occur?,2014,17.514803,3.593278,2.208521,160.150925,-98.314789,-8.138796,236.064636
In which year did ARSAT-1 occur?,2014,17.264456,3.751527,4.140821,187.921356,-113.552010,-8.777322,278.322845
In which year did 40th G7 summit occur?,2014,14.242755,7.557928,4.189986,221.609879,-124.200470,-6.513912,264.813568
In which year did Gutter oil occur?,2014,18.570097,1.684654,2.440848,51.275753,-26.310713,-3.010871,227.094269
In which year did Burkina Faso uprising occur?,2014,16.945547,4.975423,1.097043,189.781403,-114.918442,-4.596214,268.499542
In which year did third competition weekend of the 2014–15 ISU Speed Skating World Cup will be held in Sportforum Hohenschönhausen in Berlin occur?,2014,14.720793,5.263610,1.950896,201.162933,-108.871979,-2.988084,265.830048
In which year did Wrestle Kingdom 8 in Tokyo Dome occur?,2014,16.066475,6.042775,3.911241,204.883423,-127.421051,-9.410774,290.012329
In which year did Typhoon Hagupit occur?,2014,16.586864,4.367817,4.005115,70.762115,-37.610519,1.775000,165.793686
In which year did Kasta Tomb occur?,1964,14.934286,5.228220,1.284142,194.855515,-113.456650,-7.533350,267.002472
In which year did Battle of Shuja'iyya occurred between the Israel Defense Forces and the Izz ad-Din al-Qassam Brigades on 20 July 2014 during 2014 Israel–Gaza conflict in the Shuja'iyya neighborhood of Gaza City occur?,2014,13.991368,5.107688,-0.510246,95.333496,-56.913593,0.839957,246.544891
In which year did Belarus participated in the Eurovision Song Contest 2014 occur?,2014,15.364876,4.763800,2.515422,128.375534,-80.321968,-2.995428,222.879578
In which year did Willis Resilience Expedition occur?,2013,16.811621,4.401601,3.587173,238.965027,-143.530563,-9.471811,276.993744
In which year did An internal conflict in the Central African Republic occur?,2013,17.085478,2.736270,0.378416,227.928314,-130.235138,-5.690615,262.248535
In which year did Georgia joined the war in Afghanistan in 2004 and the country had become the largest non-NATO and the largest per capita troop contributor to the International Security Assistance Force in Afghanistan by late 2012 occur?,2004,15.129193,3.337908,1.285699,58.338882,-27.026890,0.314210,213.997894
In which year did Presidential elections occur?,2014,17.498362,3.021435,1.914497,175.774902,-104.934868,-7.997990,250.170700
In which year did Global Wars occur?,2014,16.685127,3.923385,1.814946,169.813217,-95.317810,0.491817,205.467880
In which year did Dzhumaya Mosque occur?,1363,15.389464,6.835606,2.709290,278.228577,-164.260162,-8.991485,278.095459
In which year did 2015 World Junior Ice Hockey Championships occur?,2015,17.124939,5.315902,4.614320,228.617279,-137.336578,-2.581200,269.905396
In which year did Air Algérie Flight 5017 occur?,2014,16.454363,4.794192,2.926213,244.505157,-146.567535,-10.418399,285.203186
In which year did 2014 DFB-Pokal Final decided the winner of the 2013–14 DFB-Pokal occur?,2014,15.311549,3.354301,2.717469,135.059189,-84.000725,-2.882792,243.263672
In which year did 2013–2014 chikungunya outbreak represented the first recorded occur?,2013,12.693803,6.075072,3.625450,158.570740,-78.237328,-4.047159,258.636536
In which year did 2014 United Nations Security Council election occur?,2014,16.472464,5.684074,4.277799,184.883484,-110.533218,-9.736284,235.283615
In which year did On the afternoon of 24 May 2014 occur?,2014,14.865628,3.672805,2.073065,126.837692,-61.932278,-1.883231,242.192108
In which year did Estación Polar Científica Conjunta Glaciar Unión occur?,2014,17.719652,3.512508,1.636262,286.038086,-167.965317,-11.479877,288.850800
In which year did 4th Magritte Awards ceremony occur?,2013,16.533903,5.538952,3.855353,204.427902,-117.579269,-8.898784,230.658188
In which year did Vienna Summer of Logic occur?,2014,17.332939,4.960779,3.599768,246.544189,-146.451691,-10.211312,273.369934
In which year did Minsk agreements occur?,2014,15.327338,4.894009,1.309900,194.662384,-112.556351,-2.735412,280.081299
In which year did Delhi-Kathmandu bus occur?,2014,17.155182,3.272123,2.572913,144.469223,-90.829086,-12.726291,245.942093
In which year did Eleanor Poppy Miranda de Freitas occur?,1990,13.674670,6.115390,4.013663,200.066284,-113.314461,-7.894433,285.277191
In which year did United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic occur?,2014,18.169987,5.219642,3.078970,197.754349,-124.633926,-10.951376,245.469818
In which year did Opération Chammal occur?,2014,16.343689,5.317058,3.749834,224.913834,-132.919113,-7.006403,283.280060
In which year did Protests against the 2013 Egyptian coup d'état erupted occur?,2013,15.341443,5.745376,2.415977,215.179718,-121.780464,-5.420689,265.901917
In which year did 2014–15 North American winter occur?,2014,16.998240,4.356489,2.645161,191.192535,-114.170380,-10.674987,272.639648
In which year did 19th Empire Awards ceremony occur?,2013,17.722328,4.144475,4.003357,217.353302,-129.004639,-6.126287,242.489761
In which year did Patagotitan occur?,2014,18.434103,2.121717,3.968144,201.612656,-122.743423,0.330327,244.158279
In which year did José Salvador Alvarenga occur?,1975,13.488161,7.644201,1.753454,216.986084,-126.609138,-2.847693,274.536682
In which year did Eurovision Song Contest 2014 occur?,2014,17.511003,4.346793,4.252922,232.319778,-146.387131,-6.358624,274.448425
In which year did War of 1812 Monument occur?,1812,14.061508,5.874732,0.921122,199.532654,-104.970474,-6.601365,268.819977
In which year did Parliamentary elections occur?,2014,17.217344,3.879602,3.788996,227.398285,-133.314407,-9.100191,265.938538
In which year did Anti-government protests occur?,2013,20.119080,0.986137,0.617279,163.532028,-105.410866,-5.829349,231.761810
In which year did Presidential elections occur?,2014,17.498362,3.021435,1.914497,175.774902,-104.934868,-7.997990,250.170700
In which year did Hai Yang Shi You 981 standoff occur?,2014,15.926571,4.669931,2.523350,230.553619,-136.699219,-1.418317,271.094116
In which year did 2014 Pentecost weekend storms in Europe occur?,2014,16.603865,4.618888,3.410920,200.041687,-115.360832,0.530190,261.183197
In which year did Malaysia Airlines Flight 370 occur?,2014,17.135590,5.070445,4.123964,246.550720,-149.108093,-6.441164,279.265289
In which year did General elections occur?,2014,16.030653,3.807659,4.347212,35.658516,-16.292805,3.388210,181.870346
In which year did Rotherham child sexual exploitation scandal consists of the organised child sexual abuse that occurred in the town of Rotherham occur?,1980,14.501135,4.833646,3.679265,114.120300,-54.671234,-10.457693,232.763611
In which year did Zhengzhou Airport riot occurred on 5–6 February occur?,2014,15.466907,4.467349,-0.420021,183.104523,-95.932098,-1.521290,258.264252
In which year did 2014 Toronto municipal election occur?,2014,17.992868,4.526678,2.272579,219.175720,-126.862228,-2.353626,229.460526
In which year did Chang'e 5-T1 occur?,2014,15.297421,4.955767,1.495378,192.131195,-107.298920,-1.334026,265.953491
In which year did Following the simultaneous federal elections and regional elections of 25 May 2014 occur?,2014,15.750120,4.286454,1.961642,184.436203,-105.161369,-5.364832,262.415771
In which year did Before the Dawn occur?,2014,17.054544,2.357214,2.049078,216.176849,-119.681824,-2.853279,262.454163
In which year did blockade of the Gaza Strip occur?,2005,15.832671,5.003623,0.099153,165.332184,-100.114349,-13.769769,263.174347
In which year did Mercedes-Benz Fashion Week occur?,2014,17.090876,6.223953,3.793204,231.882690,-135.811646,-8.736631,268.780029
In which year did 2014–2016 Croatian war veterans tent protest was 555 occur?,2014,12.229527,5.647236,0.955834,154.093018,-69.783005,6.489009,252.742233
In which year did General elections occur?,2014,16.030653,3.807659,4.347212,35.658516,-16.292805,3.388210,181.870346
"In which year did Azerbaijan participated in the Eurovision Song Contest 2014 with the song ""Start a Fire"" written by Stefan Örn occur?",2014,15.538305,4.530035,1.353291,254.938538,-134.381012,-1.723800,263.381531
In which year did Colombian peace process occur?,2012,15.936893,4.343090,2.480057,197.233734,-117.656952,-8.755364,277.600983
In which year did Brit Awards 2014 occur?,2014,17.287962,4.513056,3.315206,219.737518,-132.800461,-12.492632,275.634277
