question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
Who wrote the Pulitzer Prize-winning novel 'The Goldfinch'?,Donna Tartt,15.346407,9.283758,-3.246417,144.403076,-78.894478,-4.388944,228.171310
"The author of the play 'Death of a Salesman', Arthur Miller, was married to which famous actress?",Marilyn Monroe,19.025753,1.273319,-1.296919,224.969757,-127.684227,2.885844,250.709167
Which poet is famous for writing 'Do not go gentle into that good night'?,Dylan Thomas,20.385052,-0.657279,-5.142531,283.602051,-184.758804,-7.869639,278.351318
What Chilean author penned 'The House of the Spirits'?,Isabel Allende,19.609259,0.139641,-5.062621,355.097656,-213.487885,4.367620,295.035187
The famous play 'Pygmalion' was written by which playwright?,George Bernard Shaw,16.765341,5.070549,-1.074620,230.859253,-130.191925,-5.788744,262.356537
Which American author wrote 'Slaughterhouse-Five'?,Kurt Vonnegut,14.704323,5.439422,-2.157498,282.026733,-175.810120,-3.449279,274.998596
The novel 'Middlemarch' was written by which English author?,George Eliot,18.042608,5.133386,-1.842939,249.352692,-150.174957,-2.806029,251.853348
Who is the author of the novel 'The God of Small Things'?,Arundhati Roy,18.884125,5.724902,-6.940192,204.775391,-129.010620,0.767095,306.693024
The 'Outlander' series of novels were written by which author?,Diana Gabaldon,18.970308,2.566941,-0.427572,290.368256,-175.704041,-3.119235,289.843262
The book 'On the Road' is a seminal work of which author?,Jack Kerouac,17.627539,4.437420,-0.462198,261.988525,-174.846634,0.241688,258.834717
Which British author and humorist is known for the 'Jeeves' series?,P.G. Wodehouse,20.935980,0.100442,0.536560,308.669647,-181.470215,6.070752,272.630737
Who wrote the play 'Long Day's Journey Into Night'?,Eugene O'Neill,14.386104,4.554559,-1.960969,244.867157,-134.776398,-0.915536,273.028259
The book 'One Hundred Years of Solitude' was authored by which writer?,Gabriel García Márquez,10.773175,11.236980,-0.693940,303.300232,-177.988083,-0.342405,292.483673
Which Irish author wrote 'Ulysses'?,James Joyce,13.071528,5.979104,-3.461368,226.731506,-139.575714,-3.559979,258.111755
Who created the fantasy world of Middle-earth?,J.R.R. Tolkien,13.898515,9.822176,-0.587919,207.661163,-117.078972,5.221287,236.624420
Which author wrote the Pulitzer Prize-winning 'The Grapes of Wrath'?,John Steinbeck,12.661385,13.791599,-0.839517,289.045380,-155.455475,-4.613298,296.619720
The 'Harry Potter' series was written by which author?,J.K. Rowling,14.816407,7.263367,-0.979388,219.158951,-140.525482,4.123742,269.928101
Which American author wrote 'The Tell-Tale Heart'?,Edgar Allan Poe,15.633389,5.043756,-8.426578,270.374664,-164.126175,-3.140133,273.721985
The novel 'Lolita' was written by which author?,Vladimir Nabokov,18.539423,3.054021,-3.058012,222.866028,-135.943146,9.672467,274.801849
Which author is known for the series of novels featuring the character Jack Reacher?,Lee Child,17.528580,3.244874,-0.888818,290.242981,-186.563049,-1.697402,271.657562
Which author's works include 'The Sun Also Rises' and 'For Whom the Bell Tolls'?,Ernest Hemingway,7.798914,11.784725,-1.657284,269.428894,-154.520920,5.095002,258.935333
Who wrote the famous children's book 'Charlotte's Web'?,E.B. White,12.916845,9.493051,-3.297506,199.063751,-130.832718,2.531892,291.593414
Which author is famous for writing 'The Canterbury Tales'?,Geoffrey Chaucer,18.272598,3.477882,-4.614397,274.330811,-170.396851,1.583073,270.513000
Who wrote the novel 'The Call of the Wild'?,Jack London,15.584397,5.858383,2.090385,296.205017,-171.615479,-0.949171,275.400909
Which author is known for 'The Silence of the Lambs'?,Thomas Harris,14.954957,6.626820,-4.945588,278.421570,-155.726471,-10.961168,278.627899
'A Brief History of Time' was written by which author?,Stephen Hawking,13.277981,8.553573,-0.985006,273.336304,-159.340469,2.533782,269.286316
Which author created the character of Ramona Quimby?,Beverly Cleary,14.013078,4.367858,-1.064024,355.095215,-213.076935,-0.397775,269.093842
"The 'In Death' series of novels are written by which author, also known for her romance novels?",Nora Roberts / J.D. Robb,21.642996,-0.732151,-1.749555,193.414032,-111.344261,2.090746,256.745605
Who wrote the dystopian novel 'Fahrenheit 451'?,Ray Bradbury,12.496470,11.514692,-4.795661,310.951843,-167.416107,6.107288,280.811890
Which author is known for the 'Dark Tower' series?,Stephen King,9.601243,12.775649,-1.463271,170.047150,-86.163116,3.979701,267.884766
'Great Expectations' is a novel by which author?,Charles Dickens,15.738697,5.960546,-3.010969,147.253937,-86.672615,1.416654,251.475266
Which author wrote 'Gone with the Wind'?,Margaret Mitchell,12.165794,8.843830,-2.036961,305.797180,-169.076691,-12.010714,291.294403
Who wrote the 'Alex Cross' series?,James Patterson,13.351881,5.588593,-0.921022,187.912201,-101.280243,-6.464103,256.456055
Who wrote the epic poem 'Gitanjali' for which he won the Nobel Prize in Literature?,Rabindranath Tagore,10.069779,7.599344,-3.000491,249.202484,-138.142868,-0.569010,290.461151
Which Indian author is known for the 'Malgudi Days' collection?,R.K. Narayan,18.492245,1.493669,-1.933527,246.257874,-141.138046,4.137032,232.664658
Who is the author of the historical novel 'The Last Mughal'?,William Dalrymple,16.475239,5.015288,1.441646,248.481491,-140.679749,-4.215439,244.167145
"'Train to Pakistan', a novel about the Partition of India, was written by which author?",Khushwant Singh,18.894470,2.224692,-2.564226,238.913513,-152.480652,5.708659,267.909637
The author of the book 'India After Gandhi' is?,Ramachandra Guha,15.311553,2.865355,-1.399473,308.362915,-174.175842,-7.625330,265.940948
Which Indian author wrote the novel 'A Suitable Boy'?,Vikram Seth,16.246103,2.423638,-4.260854,278.981445,-163.665955,-12.922088,274.091339
"'The White Tiger', which won the Booker Prize, is authored by whom?",Aravind Adiga,16.243105,3.072635,-3.454293,222.804749,-122.933884,5.679251,283.293427
"The novel 'The Inheritance of Loss', which won the Man Booker Prize, was written by which Indian author?",Kiran Desai,20.737694,0.267486,-1.484919,185.109344,-119.786743,5.156172,235.857742
